CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
14640,MS.,PAIGE,BRYANT,9/05/1978,S,F,paige17@adventure-works.com,30000,0,Partial College,Skilled Manual,N
14641,MS.,NAOMI,SERRANO,13/07/1978,M,F,naomi17@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
14642,MR.,KYLE,LONG,25/03/1978,M,M,kyle4@adventure-works.com,60000,0,Partial College,Skilled Manual,N
14643,MRS.,CARLY,ANAND,10/02/1946,S,F,carly20@adventure-works.com,30000,2,Partial College,Clerical,N
14644,MRS.,DANA,RAMOS,3/11/1946,M,F,dana10@adventure-works.com,30000,2,Partial College,Clerical,N
14645,MR.,ORLANDO,GUTIERREZ,17/06/1946,M,M,orlando10@adventure-works.com,40000,2,Bachelors,Management,N
14646,MR.,COLIN,SHAN,20/09/1947,S,M,colin33@adventure-works.com,30000,2,Partial College,Clerical,N
14647,MRS.,VERONICA,MALHOTRA,14/09/1947,S,F,veronica5@adventure-works.com,30000,2,Partial College,Clerical,Y
14648,MR.,MASON,PARKER,23/02/1948,S,M,mason20@adventure-works.com,10000,2,Partial High School,Clerical,Y
14649,MS.,HANNAH,ROBINSON,20/11/1978,S,F,hannah16@adventure-works.com,70000,0,Partial College,Skilled Manual,N
14650,MS.,BRIANNA,COOPER,2/11/1977,M,F,brianna35@adventure-works.com,40000,0,Bachelors,Professional,N
14651,MR.,LARRY,GUTIERREZ,15/09/1948,M,M,larry13@adventure-works.com,20000,4,High School,Skilled Manual,Y
14652,MRS.,TIFFANY,GUO,4/12/1948,S,F,tiffany18@adventure-works.com,20000,2,High School,Skilled Manual,Y
14653,MR.,MARIO,SHARMA,8/06/1948,M,M,mario7@adventure-works.com,20000,2,High School,Skilled Manual,Y
14654,MS.,ALEXANDRA,GRAY,25/09/1977,S,F,alexandra17@adventure-works.com,40000,0,Partial College,Skilled Manual,N
14655,MR.,ETHAN,HARRIS,10/07/1977,S,M,ethan47@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
14656,MR.,RYAN,HENDERSON,10/08/1977,S,M,ryan7@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
14657,MR.,MARCUS,RODRIGUEZ,25/11/1977,S,M,marcus21@adventure-works.com,40000,0,Partial College,Skilled Manual,N
14658,MR.,DALTON,STEWART,5/06/1977,S,M,dalton88@adventure-works.com,60000,0,Partial College,Skilled Manual,N
14659,MR.,LUKE,KING,23/09/1977,S,M,luke49@adventure-works.com,70000,0,Partial College,Skilled Manual,N
14660,MRS.,APRIL,TANG,18/03/1949,M,F,april4@adventure-works.com,20000,2,Partial High School,Clerical,Y
14661,MRS.,DEANNA,SCHMIDT,27/10/1949,S,F,deanna46@adventure-works.com,20000,2,Partial High School,Clerical,Y
14662,MR.,JON,YUAN,22/04/1949,M,M,jon47@adventure-works.com,20000,2,Partial High School,Clerical,Y
14663,MR.,MARVIN,GUTIERREZ,22/10/1949,S,M,marvin11@adventure-works.com,30000,3,Partial College,Clerical,N
14664,MR.,WILLIE,TANG,24/10/1950,M,M,willie23@adventure-works.com,20000,2,Partial High School,Clerical,Y
14665,MR.,GERALD,ARUN,14/08/1951,S,M,gerald36@adventure-works.com,20000,2,Partial High School,Clerical,Y
14666,MRS.,MOLLY,PEREZ,17/05/1951,M,F,molly20@adventure-works.com,20000,2,Partial High School,Clerical,Y
14667,MS.,BRIANNA,BROOKS,17/01/1980,S,F,brianna45@adventure-works.com,60000,0,Partial College,Skilled Manual,N
14668,MS.,BRIANNA,MCDONALD,3/02/1979,S,F,brianna55@adventure-works.com,70000,0,Partial College,Skilled Manual,N
14669,MR.,RONALD,PEREZ,18/10/1952,S,M,ronald24@adventure-works.com,20000,2,Partial High School,Clerical,Y
14670,MR.,BRENT,GUO,17/02/1952,M,M,brent17@adventure-works.com,30000,3,High School,Skilled Manual,Y
14671,MRS.,BRITTA,SIMON,23/03/1953,M,F,britta1@adventure-works.com,40000,2,Partial College,Skilled Manual,Y
14672,MR.,SAM,WILSON,13/10/1954,S,M,sam3@adventure-works.com,40000,3,Partial High School,Clerical,Y
14673,MRS.,CHRISTINE,STONE,10/05/1954,S,F,christine1@adventure-works.com,40000,3,Partial High School,Clerical,N
14674,MRS.,SUMMER,RAMAN,18/01/1954,S,F,summer10@adventure-works.com,40000,3,Partial High School,Clerical,Y
14675,MR.,KYLE,KUMAR,26/06/1975,S,M,kyle24@adventure-works.com,40000,0,High School,Skilled Manual,Y
14676,MR.,ANTHONY,ANDERSON,19/03/1975,S,M,anthony19@adventure-works.com,40000,0,High School,Skilled Manual,N
14677,MR.,JON,ALONSO,22/05/1975,S,M,jon18@adventure-works.com,40000,0,High School,Skilled Manual,N
14678,MR.,HUNTER,BUTLER,11/11/1975,M,M,hunter11@adventure-works.com,40000,0,High School,Skilled Manual,Y
14679,MR.,NOAH,CARTER,10/08/1975,M,M,noah37@adventure-works.com,60000,0,Partial College,Skilled Manual,N
14680,MS.,ANNA,ROBINSON,16/05/1975,S,F,anna56@adventure-works.com,60000,0,Partial College,Skilled Manual,N
14681,MR.,CHARLES,RAMIREZ,20/12/1974,M,M,charles55@adventure-works.com,50000,0,High School,Skilled Manual,Y
14682,MS.,STEPHANIE,WASHINGTON,10/07/1976,M,F,stephanie40@adventure-works.com,60000,0,Partial College,Professional,N
14683,MR.,ALFREDO,ORTEGA,11/03/1956,S,M,alfredo23@adventure-works.com,80000,2,High School,Skilled Manual,Y
14684,,KATHERINE,HALL,10/11/1976,S,NA,katherine96@adventure-works.com,60000,0,Partial College,Professional,N
14685,MR.,WILLIE,CAI,5/06/1957,M,M,willie19@adventure-works.com,70000,2,High School,Skilled Manual,Y
14686,MR.,RICARDO,GOEL,27/03/1957,S,M,ricardo18@adventure-works.com,70000,2,High School,Skilled Manual,Y
14687,MS.,JORDYN,JENKINS,28/01/1973,S,F,jordyn6@adventure-works.com,80000,0,Bachelors,Management,N
14688,MR.,CHARLES,MORRIS,14/11/1974,S,M,charles66@adventure-works.com,60000,0,Partial College,Professional,Y
14689,MR.,CHRISTOPHER,WINSTON,9/02/1974,S,M,christopher26@adventure-works.com,60000,0,Partial College,Professional,N
14690,MS.,ANDREA,ROBERTS,22/06/1966,S,F,andrea29@adventure-works.com,130000,0,Graduate Degree,Management,N
14691,MR.,ALEX,WATSON,17/06/1966,M,M,alex3@adventure-works.com,130000,1,Graduate Degree,Management,Y
14692,MRS.,ALEXIS,MARTINEZ,25/09/1957,M,F,alexis14@adventure-works.com,70000,2,Partial High School,Skilled Manual,Y
14693,MR.,BENJAMIN,POWELL,9/10/1964,M,M,benjamin9@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y
14694,MR.,JASON,PARKER,17/04/1964,M,M,jason29@adventure-works.com,60000,4,Bachelors,Skilled Manual,N
14695,MRS.,HAILEY,JAMES,13/09/1964,S,F,hailey17@adventure-works.com,60000,4,Bachelors,Skilled Manual,N
14696,MRS.,SAVANNAH,YOUNG,8/04/1963,S,F,savannah40@adventure-works.com,70000,4,Bachelors,Professional,Y
14697,MRS.,JOCELYN,HENDERSON,5/07/1963,S,F,jocelyn5@adventure-works.com,70000,4,Bachelors,Professional,N
14698,MRS.,MARIAH,GRIFFIN,14/03/1963,S,F,mariah25@adventure-works.com,70000,4,Bachelors,Professional,N
14699,MR.,NOAH,JAI,5/04/1963,M,M,noah26@adventure-works.com,70000,4,Bachelors,Professional,Y
14700,MRS.,EBONY,GUTIERREZ,21/03/1963,S,F,ebony33@adventure-works.com,70000,4,Bachelors,Professional,N
14701,MR.,HUNTER,COLEMAN,17/04/1968,S,M,hunter2@adventure-works.com,70000,0,Bachelors,Professional,N
14702,MRS.,JENNA,LOPEZ,23/04/1968,M,F,jenna20@adventure-works.com,60000,2,Graduate Degree,Professional,Y
14703,MRS.,MORGAN,PEREZ,23/11/1925,S,F,morgan9@adventure-works.com,90000,5,Bachelors,Professional,Y
14704,MR.,MIGUEL,EDWARDS,2/02/1963,S,M,miguel44@adventure-works.com,70000,4,Bachelors,Professional,Y
14705,MRS.,JULIA,JONES,10/04/1963,S,F,julia25@adventure-works.com,70000,4,Bachelors,Professional,Y
14706,MR.,ISAIAH,HOWARD,15/11/1963,M,M,isaiah10@adventure-works.com,70000,4,Bachelors,Professional,Y
14707,MS.,REBECCA,PHILLIPS,17/04/1963,S,F,rebecca8@adventure-works.com,70000,0,Bachelors,Professional,N
14708,MR.,JACK,ALEXANDER,22/08/1963,M,M,jack19@adventure-works.com,70000,0,Bachelors,Professional,N
14709,MRS.,ISABELLA,WRIGHT,26/11/1963,S,F,isabella51@adventure-works.com,60000,3,Graduate Degree,Professional,Y
14710,MR.,JUSTIN,HARRIS,27/05/1963,M,M,justin41@adventure-works.com,60000,3,Graduate Degree,Professional,N
14711,MRS.,ISABEL,BRYANT,24/01/1963,M,F,isabel17@adventure-works.com,60000,3,Graduate Degree,Professional,N
14712,MR.,HUNTER,KUMAR,25/05/1962,M,M,hunter23@adventure-works.com,40000,3,High School,Skilled Manual,Y
14713,MR.,VICTOR,MUÑOZ,18/01/1962,S,M,victor9@adventure-works.com,40000,4,High School,Skilled Manual,Y
14714,MR.,JEREMY,PRICE,18/01/1962,M,M,jeremy21@adventure-works.com,70000,1,Bachelors,Professional,Y
14715,MRS.,JENNA,PARKER,22/08/1962,S,F,jenna7@adventure-works.com,70000,1,Bachelors,Professional,N
14716,MRS.,ARIANNA,HAYES,12/03/1962,M,F,arianna20@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
14717,MRS.,STEPHANIE,FLORES,12/05/1962,M,F,stephanie39@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
14718,MRS.,HEIDI,CHANDRA,27/05/1961,S,F,heidi4@adventure-works.com,40000,4,High School,Skilled Manual,Y
14719,MR.,RICHARD,GARCIA,17/03/1961,S,M,richard10@adventure-works.com,40000,4,High School,Skilled Manual,Y
14720,MR.,JACK,PHILLIPS,2/04/1961,M,M,jack41@adventure-works.com,40000,4,High School,Skilled Manual,Y
14721,MRS.,FAITH,MURPHY,15/08/1961,M,F,faith32@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14722,MRS.,KATHERINE,WRIGHT,21/11/1961,M,F,katherine68@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14723,MR.,RICHARD,RIVERA,4/03/1961,M,M,richard89@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14724,MR.,JOSHUA,THOMPSON,1/07/1960,M,M,joshua17@adventure-works.com,40000,4,High School,Skilled Manual,Y
14725,MR.,CONNOR,LOPEZ,5/10/1960,S,M,connor40@adventure-works.com,40000,0,Bachelors,Professional,N
14726,MR.,NICHOLAS,LEE,25/03/1967,S,M,nicholas2@adventure-works.com,50000,0,Partial College,Skilled Manual,N
14727,MR.,SAMUEL,WALKER,3/10/1967,S,M,samuel72@adventure-works.com,50000,0,Partial College,Skilled Manual,N
14728,MS.,DENISE,SUBRAM,25/11/1967,S,F,denise14@adventure-works.com,60000,0,Graduate Degree,Professional,N
14729,MRS.,ARTHUR,WASHINGTON,8/11/1960,M,F,arthur45@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14730,MRS.,ELIZABETH,CLARK,18/11/1960,M,F,elizabeth23@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14731,MR.,GARRETT,PETERSON,24/10/1959,M,M,garrett10@adventure-works.com,60000,4,Bachelors,Professional,Y
14732,MR.,JESSE,MORGAN,8/04/1959,M,M,jesse13@adventure-works.com,60000,4,Bachelors,Professional,N
14733,MRS.,JENNIFER,GONZALES,23/06/1959,M,F,jennifer90@adventure-works.com,70000,5,Graduate Degree,Professional,Y
14734,MR.,LUIS,FOSTER,13/09/1959,M,M,luis15@adventure-works.com,70000,5,Graduate Degree,Professional,Y
14735,MRS.,MORGAN,CAMPBELL,23/12/1959,M,F,morgan5@adventure-works.com,70000,5,Graduate Degree,Professional,Y
14736,MRS.,DAISUKE,YANAGISHIMA,11/03/1959,S,F,daisuke0@adventure-works.com,80000,2,Graduate Degree,Professional,N
14737,MR.,MARK,BEBBINGTON,16/08/1958,M,M,mark8@adventure-works.com,80000,1,Partial College,Skilled Manual,Y
14738,MRS.,VICTORIA,TAYLOR,21/04/1958,S,F,victoria10@adventure-works.com,60000,1,Bachelors,Professional,Y
14739,MRS.,OLIVIA,TORRES,21/06/1958,S,F,olivia39@adventure-works.com,60000,1,Bachelors,Professional,N
14740,MR.,GABRIEL,CHOW,22/04/1958,M,M,gabriel22@adventure-works.com,60000,1,Bachelors,Professional,Y
14741,MR.,FERNANDO,KING,9/05/1958,S,M,fernando25@adventure-works.com,60000,1,Bachelors,Professional,N
14742,MR.,DERRICK,ALONSO,7/05/1958,M,M,derrick8@adventure-works.com,70000,5,Graduate Degree,Professional,N
14743,MR.,ZACHARY,THOMPSON,18/07/1958,M,M,zachary46@adventure-works.com,80000,5,Graduate Degree,Professional,Y
14744,MR.,LUIS,ALLEN,5/05/1969,M,M,luis54@adventure-works.com,80000,4,Graduate Degree,Management,Y
14745,MR.,BARRY,LOPEZ,20/04/1969,M,M,barry17@adventure-works.com,100000,1,Graduate Degree,Management,Y
14746,MRS.,MEGHAN,GUTIERREZ,28/07/1969,S,F,meghan10@adventure-works.com,100000,1,Graduate Degree,Management,Y
14747,MRS.,JAMIE,GAO,4/04/1969,M,F,jamie18@adventure-works.com,100000,1,Graduate Degree,Management,Y
14748,MRS.,CRYSTAL,HUANG,9/11/1968,M,F,crystal8@adventure-works.com,60000,2,Bachelors,Professional,N
14749,MRS.,JILL,GUTIERREZ,21/10/1970,S,F,jill18@adventure-works.com,80000,4,Graduate Degree,Management,Y
14750,MRS.,AIMEE,ZHANG,15/02/1970,S,F,aimee0@adventure-works.com,90000,2,Bachelors,Professional,Y
14751,MRS.,CINDY,SRINI,14/05/1967,S,F,cindy8@adventure-works.com,70000,5,Bachelors,Professional,Y
14752,MRS.,MICHELE,LUO,24/12/1969,S,F,michele6@adventure-works.com,110000,1,Graduate Degree,Management,N
14753,MRS.,BRANDY,GARCIA,14/10/1969,S,F,brandy11@adventure-works.com,130000,1,Graduate Degree,Management,N
14754,MR.,ROY,VAZQUEZ,19/07/1966,M,M,roy34@adventure-works.com,80000,5,Graduate Degree,Management,N
14755,MRS.,REBEKAH,SUBRAM,22/10/1965,M,F,rebekah12@adventure-works.com,60000,3,Bachelors,Professional,Y
14756,MRS.,KATRINA,KUMAR,27/05/1965,S,F,katrina7@adventure-works.com,60000,3,Bachelors,Professional,N
14757,MRS.,LESLIE,RUIZ,5/08/1965,M,F,leslie2@adventure-works.com,70000,5,Bachelors,Professional,Y
14758,MR.,DANNY,VAZQUEZ,13/07/1965,S,M,danny15@adventure-works.com,70000,0,Bachelors,Professional,Y
14759,MRS.,ROSA,GAO,27/06/1964,M,F,rosa14@adventure-works.com,60000,3,Bachelors,Professional,Y
14760,MR.,SHANNON,VAZQUEZ,28/05/1964,S,M,shannon36@adventure-works.com,60000,3,Bachelors,Professional,Y
14761,MRS.,HALEY,WRIGHT,20/10/1964,S,F,haley54@adventure-works.com,60000,3,Bachelors,Professional,Y
14762,MR.,ERIK,DOMINGUEZ,17/06/1973,S,M,erik13@adventure-works.com,20000,0,Partial High School,Manual,Y
14763,MS.,NICOLE,FLORES,24/12/1973,S,F,nicole61@adventure-works.com,30000,0,Partial College,Clerical,N
14764,MR.,ROBERT,GARCIA,13/01/1957,M,M,robert75@adventure-works.com,60000,2,High School,Professional,Y
14765,MRS.,ANA,BUTLER,24/05/1957,M,F,ana13@adventure-works.com,70000,2,Partial College,Professional,Y
14766,MRS.,GLORIA,TORRES,5/07/1957,M,F,gloria12@adventure-works.com,70000,3,Partial College,Professional,Y
14767,MR.,DEVIN,GRIFFIN,6/10/1957,M,M,devin58@adventure-works.com,90000,2,Partial College,Professional,N
14768,MRS.,JODI,BECKER,8/08/1956,M,F,jodi21@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
14769,MR.,GAVIN,HUGHES,18/04/1956,S,M,gavin11@adventure-works.com,80000,2,Partial High School,Skilled Manual,N
14770,MR.,SAMUEL,JENKINS,14/06/1956,S,M,samuel5@adventure-works.com,80000,2,Partial High School,Skilled Manual,N
14771,MRS.,KARA,KUMAR,18/05/1956,S,F,kara8@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
14772,MRS.,ASHLEY,HALL,7/04/1956,M,F,ashley25@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
14773,MR.,BRAD,OLIVER,1/01/1956,M,M,brad12@adventure-works.com,60000,2,High School,Professional,Y
14774,MR.,CHRISTOPHER,WHITE,7/06/1956,M,M,christopher13@adventure-works.com,60000,2,High School,Professional,N
14775,MR.,CLARENCE,YE,14/09/1956,S,M,clarence5@adventure-works.com,60000,2,High School,Professional,N
14776,MR.,JOSHUA,WILLIAMS,24/12/1932,M,M,joshua4@adventure-works.com,40000,3,Partial College,Professional,Y
14777,MRS.,CAROLYN,SUBRAM,24/04/1965,M,F,carolyn12@adventure-works.com,90000,5,Partial College,Professional,Y
14778,MR.,AUSTIN,ANDERSON,22/03/1965,M,M,austin47@adventure-works.com,100000,3,Bachelors,Management,Y
14779,MR.,DYLAN,LEE,13/01/1965,S,M,dylan52@adventure-works.com,100000,4,Bachelors,Management,N
14780,MR.,ETHAN,FOSTER,20/08/1965,S,M,ethan12@adventure-works.com,100000,4,Partial College,Professional,Y
14781,MRS.,KAREN,ZENG,15/12/1965,S,F,karen31@adventure-works.com,100000,4,Partial College,Professional,Y
14782,MR.,BARRY,SUBRAM,17/02/1965,S,M,barry14@adventure-works.com,110000,2,Bachelors,Management,Y
14783,MRS.,FAITH,STEWART,25/11/1965,S,F,faith38@adventure-works.com,120000,3,Bachelors,Management,Y
14784,MR.,ANDREW,ANDERSON,21/10/1965,M,M,andrew19@adventure-works.com,130000,1,Graduate Degree,Management,Y
14785,MR.,KYLE,EDWARDS,12/11/1965,M,M,kyle31@adventure-works.com,130000,1,Graduate Degree,Management,Y
14786,MR.,CONNOR,BUTLER,18/04/1965,S,M,connor9@adventure-works.com,170000,0,Graduate Degree,Management,N
14787,MR.,CHAD,RAJI,11/09/1964,M,M,chad21@adventure-works.com,80000,4,Partial College,Professional,Y
14788,MR.,WESLEY,LU,13/07/1964,M,M,wesley11@adventure-works.com,80000,4,Partial College,Professional,Y
14789,MR.,LOGAN,SCOTT,20/06/1964,M,M,logan40@adventure-works.com,100000,5,Partial College,Professional,Y
14790,MRS.,CHLOE,POWELL,20/02/1964,S,F,chloe75@adventure-works.com,110000,3,Bachelors,Management,N
14791,MRS.,ELIZABETH,MARTINEZ,27/07/1956,M,F,elizabeth21@adventure-works.com,70000,3,Partial College,Professional,N
14792,MRS.,ERIN,MORGAN,23/01/1956,M,F,erin17@adventure-works.com,70000,3,Partial College,Professional,N
14793,MR.,DYLAN,PATTERSON,16/12/1956,M,M,dylan9@adventure-works.com,70000,4,Partial College,Professional,Y
14794,MRS.,JESSICA,FOSTER,19/09/1956,M,F,jessica40@adventure-works.com,70000,4,Partial College,Professional,Y
14795,MR.,ELIJAH,PATTERSON,3/07/1956,S,M,elijah14@adventure-works.com,90000,2,Partial College,Professional,Y
14796,MRS.,BRITTANY,HENDERSON,8/07/1955,S,F,brittany4@adventure-works.com,80000,2,Partial High School,Skilled Manual,N
14797,MRS.,KELLI,ZHANG,5/07/1955,S,F,kelli0@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
14798,MRS.,JULIA,ADAMS,11/04/1934,S,F,julia12@adventure-works.com,50000,2,Graduate Degree,Management,N
14799,MR.,ISAAC,REED,16/10/1963,M,M,isaac20@adventure-works.com,80000,4,Partial College,Professional,Y
14800,MS.,JESSICA,WALKER,27/04/1963,S,F,jessica71@adventure-works.com,90000,0,Partial College,Professional,Y
14801,MRS.,KELLY,ROSS,13/11/1962,M,F,kelly8@adventure-works.com,80000,5,Partial College,Professional,Y
14802,MR.,ISAAC,COLLINS,23/11/1962,M,M,isaac25@adventure-works.com,80000,5,Partial College,Professional,Y
14803,MR.,ALBERTO,DOMINGUEZ,11/05/1962,M,M,alberto13@adventure-works.com,90000,5,Partial College,Professional,Y
14804,MR.,RYAN,ROBINSON,13/09/1962,M,M,ryan54@adventure-works.com,90000,5,Partial College,Professional,Y
14805,MRS.,SYDNEY,ROBERTS,23/11/1962,M,F,sydney47@adventure-works.com,100000,1,Partial College,Professional,Y
14806,MR.,EDWARD,GREEN,23/08/1962,S,M,edward7@adventure-works.com,100000,1,Partial College,Professional,N
14807,MR.,CHRISTIAN,JOHNSON,5/07/1962,S,M,christian31@adventure-works.com,130000,1,Bachelors,Management,N
14808,MRS.,ALYSSA,SMITH,5/02/1962,S,F,alyssa0@adventure-works.com,150000,1,Partial College,Professional,N
14809,MR.,LUKE,JENKINS,26/04/1962,M,M,luke25@adventure-works.com,160000,1,Bachelors,Management,N
14810,MR.,IAN,POWELL,26/07/1961,M,M,ian49@adventure-works.com,70000,5,Partial College,Professional,Y
14811,MR.,SEAN,COX,20/07/1961,M,M,sean18@adventure-works.com,80000,5,Partial College,Professional,Y
14812,MRS.,ASHLEY,PRICE,27/07/1961,M,F,ashley26@adventure-works.com,90000,4,High School,Professional,Y
14813,MR.,ETHAN,PERRY,16/09/1961,M,M,ethan4@adventure-works.com,90000,4,High School,Professional,Y
14814,MR.,TERRY,RAI,11/08/1961,S,M,terry20@adventure-works.com,110000,1,Bachelors,Management,N
14815,MR.,MATHEW,MORENO,23/10/1961,S,M,mathew2@adventure-works.com,110000,1,Bachelors,Management,Y
14816,MRS.,CHLOE,BENNETT,21/08/1961,M,F,chloe67@adventure-works.com,160000,1,Bachelors,Management,N
14817,MR.,DEVIN,MORGAN,4/05/1955,S,M,devin80@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
14818,MRS.,NICOLE,WASHINGTON,10/08/1955,S,F,nicole62@adventure-works.com,60000,2,High School,Professional,N
14819,MRS.,SARAH,BUTLER,11/06/1955,M,F,sarah39@adventure-works.com,60000,2,High School,Professional,N
14820,MRS.,TRINITY,KELLY,15/07/1955,M,F,trinity2@adventure-works.com,70000,4,High School,Professional,Y
14821,MR.,KEVIN,WRIGHT,25/01/1955,M,M,kevin55@adventure-works.com,90000,2,High School,Professional,Y
14822,MR.,ROBERT,FLORES,11/06/1935,S,M,robert25@adventure-works.com,130000,2,Graduate Degree,Management,N
14823,MR.,DANIEL,LEE,9/09/1935,S,M,daniel13@adventure-works.com,130000,2,Graduate Degree,Management,N
14824,MRS.,CHRISTINA,BELL,9/01/1936,M,F,christina12@adventure-works.com,40000,3,Partial College,Professional,N
14825,MRS.,JAMES,PTASZYNSKI,2/04/1936,S,F,james49@adventure-works.com,40000,3,Partial College,Professional,Y
14826,MR.,PHILLIP,SMITH,13/01/1936,M,M,phillip9@adventure-works.com,50000,2,Graduate Degree,Management,Y
14827,MRS.,ANA,WOOD,22/06/1960,S,F,ana2@adventure-works.com,90000,4,High School,Professional,N
14828,MR.,JACK,YANG,26/03/1960,M,M,jack28@adventure-works.com,90000,4,High School,Professional,Y
14829,MR.,TIMOTHY,EDWARDS,14/02/1960,M,M,timothy26@adventure-works.com,100000,0,Partial College,Professional,N
14830,MRS.,MORGAN,GONZALES,10/11/1960,M,F,morgan86@adventure-works.com,110000,3,Partial College,Professional,N
14831,MR.,CONNOR,KING,12/03/1960,S,M,connor47@adventure-works.com,120000,5,High School,Professional,Y
14832,MRS.,ALEXIS,THOMAS,12/04/1960,M,F,alexis10@adventure-works.com,130000,4,Bachelors,Management,Y
14833,MR.,DYLAN,THOMPSON,5/05/1960,S,M,dylan45@adventure-works.com,170000,1,Graduate Degree,Management,N
14834,MR.,DALTON,RODRIGUEZ,3/09/1954,M,M,dalton19@adventure-works.com,70000,3,Partial High School,Skilled Manual,Y
14835,MR.,JAMES,ALEXANDER,5/11/1954,M,M,james34@adventure-works.com,70000,3,High School,Professional,Y
14836,MRS.,SARAH,COLEMAN,10/07/1954,M,F,sarah31@adventure-works.com,70000,3,High School,Professional,Y
14837,MR.,LUKE,PERRY,10/08/1953,M,M,luke26@adventure-works.com,70000,3,Graduate Degree,Management,Y
14838,MRS.,CAITLIN,RIVERA,13/03/1953,S,F,caitlin14@adventure-works.com,70000,3,Graduate Degree,Management,Y
14839,MR.,ISAAC,PETERSON,17/02/1953,S,M,isaac4@adventure-works.com,70000,3,Graduate Degree,Management,Y
14840,MRS.,SAVANNAH,MITCHELL,24/10/1953,S,F,savannah33@adventure-works.com,70000,3,Graduate Degree,Management,N
14841,MRS.,ASHLEY,MARTIN,5/07/1953,S,F,ashley15@adventure-works.com,70000,3,Graduate Degree,Management,N
14842,MR.,SAMUEL,WRIGHT,8/10/1952,M,M,samuel50@adventure-works.com,40000,3,Partial College,Professional,Y
14843,MRS.,ASHLEY,BUTLER,25/08/1952,M,F,ashley41@adventure-works.com,40000,3,Partial College,Professional,Y
14844,MRS.,DANIELLE,GRAY,18/11/1951,M,F,danielle8@adventure-works.com,40000,3,Partial College,Professional,Y
14845,MR.,MIGUEL,LEWIS,21/04/1951,S,M,miguel21@adventure-works.com,40000,3,Partial College,Professional,N
14846,MRS.,MADELINE,NELSON,17/07/1951,M,F,madeline9@adventure-works.com,40000,3,Partial College,Professional,N
14847,MRS.,LAUREN,GONZALES,7/04/1951,S,F,lauren63@adventure-works.com,40000,4,Partial College,Professional,Y
14848,MRS.,ISABELLA,SCOTT,7/11/1951,S,F,isabella44@adventure-works.com,40000,4,Partial College,Professional,Y
14849,MRS.,RILEY,JAMES,12/03/1950,M,F,riley27@adventure-works.com,40000,4,Partial College,Professional,Y
14850,MRS.,SARA,ROBERTS,14/11/1950,S,F,sara30@adventure-works.com,40000,4,Partial College,Professional,Y
14851,MRS.,ALEXANDRA,BELL,26/10/1949,M,F,alexandra7@adventure-works.com,30000,4,High School,Professional,Y
14852,MR.,TERRY,CHANDER,2/04/1949,M,M,terry18@adventure-works.com,30000,4,High School,Professional,Y
14853,MR.,SAMUEL,PHILLIPS,27/05/1949,S,M,samuel36@adventure-works.com,30000,4,High School,Professional,Y
14854,MRS.,JODI,ANAND,4/04/1964,M,F,jodi22@adventure-works.com,60000,4,Bachelors,Professional,Y
14855,MR.,RONNIE,LIU,13/11/1964,M,M,ronnie3@adventure-works.com,60000,4,Bachelors,Professional,Y
14856,MR.,LAWRENCE,SUAREZ,26/10/1963,M,M,lawrence18@adventure-works.com,60000,3,Bachelors,Professional,Y
14857,MS.,SHELBY,WARD,14/12/1963,S,F,shelby13@adventure-works.com,70000,0,Bachelors,Professional,N
14858,MR.,JESSE,HALL,11/07/1963,S,M,jesse46@adventure-works.com,70000,0,Bachelors,Professional,Y
14859,MRS.,BRIDGET,GOEL,5/05/1967,M,F,bridget21@adventure-works.com,90000,3,Bachelors,Professional,Y
14860,MRS.,ERICA,SUN,21/02/1967,M,F,erica13@adventure-works.com,90000,3,Bachelors,Professional,Y
14861,MRS.,TABITHA,GONZALEZ,27/06/1967,M,F,tabitha15@adventure-works.com,90000,3,Bachelors,Professional,Y
14862,MR.,JOSHUA,CLARK,8/04/1967,M,M,joshua21@adventure-works.com,90000,4,Bachelors,Professional,Y
14863,MRS.,LATOYA,CHANDER,9/03/1962,M,F,latoya14@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
14864,MR.,DEREK,NARA,21/07/1961,S,M,derek15@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
14865,MS.,EMILY,LONG,28/12/1966,S,F,emily34@adventure-works.com,100000,0,Graduate Degree,Management,N
14866,MR.,JORGE,ZHU,27/09/1966,S,M,jorge16@adventure-works.com,110000,0,Graduate Degree,Management,Y
